    Julian Date              UTC           RA_JPL          DEC_JPL           RA_LOW          DEC_LOW          RA_HIGH         DEC_HIGH  RA_JPL-RA_LOW (arcsec)  DEC_JPL-DEC_LOW (arcsec)  RA_JPL-RA_HIGH (arcsec)  DEC_JPL-DEC_HIGH (arcsec)
2454102.708333329,     4.999999892,    18.819988889,   -22.956555556,    18.820751965,   -22.955805502,    18.819967935,   -22.956578033,   -41.206103626,    -2.700193452,     1.131522694,     0.080919502
2454102.749999995,     5.999999888,    18.823052778,   -22.952944444,    18.823815511,   -22.952197123,    18.823030391,   -22.952974382,   -41.187597194,    -2.690358883,     1.208893389,     0.107773832
2454102.791666662,     6.999999885,    18.826113889,   -22.949333333,    18.826878895,   -22.948575507,    18.826092683,   -22.949357521,   -41.310342262,    -2.728173665,     1.145122301,     0.087074441
2454102.833333328,     7.999999881,    18.829177778,   -22.945694444,    18.829942117,   -22.944940659,    18.829154810,   -22.945727453,   -41.274305505,    -2.713626704,     1.240237315,     0.118832075
2454102.874999995,     8.999999877,    18.832238889,   -22.942055556,    18.833005175,   -22.941292581,    18.832216773,   -22.942084183,   -41.379453624,    -2.746706865,     1.194266294,     0.103057513
2454102.916666661,     9.999999873,    18.835300000,   -22.938388889,    18.836068070,   -22.937631277,    18.835278570,   -22.938427712,   -41.475753364,    -2.727402973,     1.157237070,     0.139761562
2454102.958333328,    10.999999870,    18.838361111,   -22.934722222,    18.839130799,   -22.933956749,    18.838340200,   -22.934758043,   -41.563171485,    -2.755703810,     1.129177459,     0.128955063
2454102.999999994,    11.999999866,    18.841425000,   -22.931055556,    18.842193364,   -22.930269001,    18.841401665,   -22.931075180,   -41.491674790,    -2.831598116,     1.260115242,     0.070648884
2454103.041666661,    12.999999862,    18.844486111,   -22.927361111,    18.845255764,   -22.926568035,    18.844462962,   -22.927379126,   -41.561230100,    -2.855074591,     1.250078187,     0.064853925
2454103.083333327,    13.999999858,    18.847547222,   -22.923638889,    18.848317996,   -22.922853855,    18.847524091,   -22.923669884,   -41.621804279,    -2.826121894,     1.249094025,     0.111581118
2454103.124999994,    14.999999855,    18.850608333,   -22.919916667,    18.851380062,   -22.919126464,    18.850585052,   -22.919947456,   -41.673364210,    -2.844728641,     1.257190475,     0.110841423
2454103.166666660,    15.999999851,    18.853666667,   -22.916194444,    18.854441961,   -22.915385866,    18.853645845,   -22.916211846,   -41.865876816,    -2.910883408,     1.124395230,     0.062645834
2454103.208333327,    16.999999847,    18.856727778,   -22.912444444,    18.857503691,   -22.911632063,    18.856706468,   -22.912463057,   -41.899309044,    -2.924574730,     1.150735956,     0.067005371
2454103.249999993,    17.999999844,    18.859788889,   -22.908666667,    18.860565252,   -22.907865058,    18.859766921,   -22.908701092,   -41.923627871,    -2.885791098,     1.186240307,     0.123931090
2454103.291666660,    18.999999840,    18.862850000,   -22.904888889,    18.863626644,   -22.904084855,    18.862827205,   -22.904925954,   -41.938800315,    -2.894520967,     1.230935908,     0.133434074
2454103.333333327,    19.999999836,    18.865908333,   -22.901111111,    18.866687867,   -22.900291458,    18.865887318,   -22.901137646,   -42.094793411,    -2.950752746,     1.134850365,     0.095525438
2454103.374999993,    20.999999832,    18.868969444,   -22.897305556,    18.869748918,   -22.896484868,    18.868947259,   -22.897336171,   -42.091574238,    -2.954474806,     1.198011264,     0.110216329
2454103.416666660,    21.999999829,    18.872027778,   -22.893500000,    18.872809798,   -22.892665090,    18.872007029,   -22.893521533,   -42.229109894,    -3.005675474,     1.120446173,     0.077517922
2454103.458333326,    22.999999825,    18.875088889,   -22.889666667,    18.875870507,   -22.888832127,    18.875066626,   -22.889693734,   -42.207367522,    -3.004343039,     1.202182642,     0.097441425
2454103.499999993,    23.999999821,    18.878147222,   -22.885833333,    18.878931043,   -22.884985982,    18.878126051,   -22.885852777,   -42.326314282,    -3.050465748,     1.143248195,     0.069998078
2454103.541666659,     0.999999817,    18.881208333,   -22.881972222,    18.881991406,   -22.881126658,    18.881185302,   -22.881998666,   -42.285917378,    -3.044031807,     1.243670342,     0.095199149
2454103.583333326,     1.999999814,    18.884266667,   -22.878111111,    18.885051595,   -22.877254159,    18.884244380,   -22.878131404,   -42.386144034,    -3.085029379,     1.203476579,     0.073055940
2454103.624999992,     2.999999810,    18.887325000,   -22.874222222,    18.888111610,   -22.873368487,    18.887303283,   -22.874250994,   -42.476961517,    -3.073446589,     1.172694379,     0.103579782
2454103.666666659,     3.999999806,    18.890383333,   -22.870333333,    18.891171451,   -22.869469647,    18.890362012,   -22.870357439,   -42.558337119,    -3.109271520,     1.151351198,     0.086782037
2454103.708333325,     4.999999803,    18.893441667,   -22.866416667,    18.894231116,   -22.865557641,    18.893420565,   -22.866450743,   -42.630238161,    -3.092492215,     1.139474475,     0.122674100
2454103.749999992,     5.999999799,    18.896500000,   -22.862500000,    18.897290604,   -22.861632473,    18.896478943,   -22.862530908,   -42.692632006,    -3.123096674,     1.137091639,     0.111267396
2454103.791666658,     6.999999795,    18.899558333,   -22.858555556,    18.900349916,   -22.857694146,    18.899537144,   -22.858597937,   -42.745486037,    -3.101072858,     1.144230097,     0.152573381
2454103.833333325,     7.999999791,    18.902616667,   -22.854611111,    18.903409051,   -22.853742664,    18.902595168,   -22.854651834,   -42.788767682,    -3.126408688,     1.160917238,     0.146603542
2454103.874999991,     8.999999788,    18.905675000,   -22.850666667,    18.906468008,   -22.849778030,    18.905653015,   -22.850692603,   -42.822444389,    -3.199092042,     1.187180446,     0.093369400
2454103.916666658,     9.999999784,    18.908733333,   -22.846694444,    18.909526787,   -22.845800247,    18.908710684,   -22.846720245,   -42.846483648,    -3.219110759,     1.223047079,     0.092882503
2454103.958333324,    10.999999780,    18.911788889,   -22.842694444,    18.912585386,   -22.841809319,    18.911768175,   -22.842734765,   -43.010852972,    -3.186452636,     1.118544490,     0.145154434
2454103.999999991,    11.999999776,    18.914847222,   -22.838694444,    18.915643806,   -22.837805248,    18.914825487,   -22.838736166,   -43.015519918,    -3.201105432,     1.173700006,     0.150196806
2454104.041666657,    12.999999773,    18.917905556,   -22.834694444,    18.918702045,   -22.833788040,    18.917882620,   -22.834724450,   -43.010452064,    -3.263056862,     1.238540958,     0.108021263
2454104.083333324,    13.999999769,    18.920961111,   -22.830666667,    18.921760104,   -22.829757696,    18.920939572,   -22.830699622,   -43.145617031,    -3.272294604,     1.163094647,     0.118639482
2454104.124999990,    14.999999765,    18.924019444,   -22.826638889,    18.924817981,   -22.825714220,    18.923996345,   -22.826661684,   -43.120982466,    -3.328806292,     1.247388372,     0.082063171
2454104.166666657,    15.999999762,    18.927075000,   -22.822583333,    18.927875676,   -22.821657617,    18.927052936,   -22.822610640,   -43.236516046,    -3.332579523,     1.191449409,     0.098304068
2454104.208333323,    16.999999758,    18.930130556,   -22.818527778,    18.930933189,   -22.817587888,    18.930109346,   -22.818546493,   -43.342185494,    -3.383601850,     1.145305034,     0.067373946
2454104.249999990,    17.999999754,    18.933186111,   -22.814444444,    18.933990518,   -22.813505039,    18.933165574,   -22.814469246,   -43.437958550,    -3.381860789,     1.108982504,     0.089284607
2454104.291666656,    18.999999750,    18.936244444,   -22.810361111,    18.937047663,   -22.809409071,    18.936221620,   -22.810378902,   -43.373803002,    -3.427343813,     1.232509061,     0.064047886
2454104.333333323,    19.999999747,    18.939300000,   -22.806250000,    18.940104624,   -22.805299989,    18.939277483,   -22.806275465,   -43.449686658,    -3.420038357,     1.215911947,     0.091675648
2454104.374999989,    20.999999743,    18.942355556,   -22.802138889,    18.943161400,   -22.801177797,    18.942333163,   -22.802158939,   -43.515577372,    -3.459931813,     1.209218379,     0.072179794
2454104.416666656,    21.999999739,    18.945411111,   -22.798000000,    18.946217990,   -22.797042497,    18.945388658,   -22.798029326,   -43.571443019,    -3.447011536,     1.212455577,     0.105572252
2454104.458333322,    22.999999736,    18.948466667,   -22.793861111,    18.949274394,   -22.792894093,    18.948443969,   -22.793886629,   -43.617251519,    -3.481264837,     1.225650739,     0.091864986
2454104.499999989,    23.999999732,    18.951519444,   -22.789694444,    18.952330611,   -22.788732589,    18.951499096,   -22.789730853,   -43.802970815,    -3.462678991,     1.098831060,     0.131069989
2454104.541666655,     0.999999728,    18.954575000,   -22.785527778,    18.955386640,   -22.784557989,    18.954554037,   -22.785562000,   -43.828568896,    -3.491241229,     1.132023724,     0.123199289
2454104.583333322,     1.999999724,    18.957630556,   -22.781361111,    18.958442482,   -22.780370295,    18.957608792,   -22.781380074,   -43.844013773,    -3.566938745,     1.175255900,     0.068264943
2454104.624999988,     2.999999721,    18.960686111,   -22.777166667,    18.961498135,   -22.776169511,    18.960663360,   -22.777185078,   -43.849273493,    -3.589758690,     1.228554755,     0.066279042
2454104.666666655,     3.999999717,    18.963738889,   -22.772944444,    18.964553598,   -22.771955642,    18.963717742,   -22.772977015,   -43.994316148,    -3.559688178,     1.141947446,     0.117253711
2454104.708333321,     4.999999713,    18.966794444,   -22.768722222,    18.967608872,   -22.767728690,    18.966771936,   -22.768755889,   -43.979109847,    -3.576714281,     1.215461117,     0.121201103
2454104.749999988,     5.999999709,    18.969847222,   -22.764500000,    18.970663956,   -22.763488660,    18.969825942,   -22.764521704,   -44.103622750,    -3.640824031,     1.149122903,     0.078133406
2454104.791666654,     6.999999706,    18.972900000,   -22.760250000,    18.973718849,   -22.759235554,    18.972879760,   -22.760274462,   -44.217823036,    -3.652004422,     1.092959936,     0.088062841
2454104.833333321,     7.999999702,    18.975955556,   -22.755972222,    18.976773550,   -22.754969377,    18.975933389,   -22.756014167,   -44.171678934,    -3.610242405,     1.196999338,     0.151001660
2454104.874999987,     8.999999698,    18.979008333,   -22.751722222,    18.979828058,   -22.750690132,    18.978986828,   -22.751740823,   -44.265158691,    -3.715524895,     1.161268222,     0.066962148
2454104.916666654,     9.999999695,    18.982061111,   -22.747416667,    18.982882375,   -22.746397823,    18.982040078,   -22.747454432,   -44.348230603,    -3.667838763,     1.135793688,     0.135956622
2454104.958333320,    10.999999691,    18.985113889,   -22.743138889,    18.985936497,   -22.742092453,    18.985093137,   -22.743154999,   -44.420862993,    -3.767170844,     1.120602841,     0.057997434
2454104.999999987,    11.999999687,    18.988166667,   -22.738805556,    18.988990426,   -22.737774026,    18.988146005,   -22.738842527,   -44.483024216,    -3.713507931,     1.115722765,     0.133096965
2454105.041666653,    12.999999683,    18.991219444,   -22.734500000,    18.992044161,   -22.733442545,    18.991198682,   -22.734517019,   -44.534682673,    -3.806836778,     1.121180548,     0.061267631
2454105.083333320,    13.999999680,    18.994272222,   -22.730138889,    18.995097700,   -22.729098016,    18.994251167,   -22.730178478,   -44.575806785,    -3.747144098,     1.137003263,     0.142521881
2454105.124999986,    14.999999676,    18.997325000,   -22.725805556,    18.998151044,   -22.724740440,    18.997303459,   -22.725826909,   -44.606365023,    -3.834416567,     1.163217983,     0.076872196
2454105.166666653,    15.999999672,    19.000377778,   -22.721444444,    19.001204191,   -22.720369822,    19.000355558,   -22.721462314,   -44.626325880,    -3.868640820,     1.199851767,     0.064331089
2454105.208333320,    16.999999668,    19.003427778,   -22.717055556,    19.004257142,   -22.715986166,    19.003407464,   -22.717084698,   -44.785657897,    -3.849803451,     1.096931671,     0.104911107
2454105.249999986,    17.999999665,    19.006480556,   -22.712666667,    19.007309895,   -22.711589475,    19.006459176,   -22.712694062,   -44.784329635,    -3.877891018,     1.154484751,     0.098624831
2454105.291666653,    18.999999661,    19.009533333,   -22.708250000,    19.010362450,   -22.707179753,    19.009510694,   -22.708290412,   -44.772309708,    -3.852890036,     1.222538046,     0.145484874
2454105.333333319,    19.999999657,    19.012583333,   -22.703833333,    19.013414807,   -22.702757004,    19.012562016,   -22.703873751,   -44.899566748,    -3.874786982,     1.151118594,     0.145503881
2454105.374999986,    20.999999654,    19.015633333,   -22.699416667,    19.016466964,   -22.698321231,    19.015613143,   -22.699444082,   -45.016069439,    -3.943568294,     1.090253425,     0.098694532
2454105.416666652,    21.999999650,    19.018686111,   -22.694972222,    19.019518922,   -22.693872439,    19.018664075,   -22.695001408,   -44.971786486,    -3.959220371,     1.189969565,     0.105069538
2454105.458333319,    22.999999646,    19.021736111,   -22.690527778,    19.022570679,   -22.689410631,    19.021714809,   -22.690545734,   -45.066686636,    -4.021729570,     1.150294039,     0.064641647
2454105.499999985,    23.999999642,    19.024786111,   -22.686055556,    19.025622236,   -22.684935810,    19.024765347,   -22.686077062,   -45.150738678,    -4.031082212,     1.121253858,     0.077423635
2454105.541666652,     0.999999639,    19.027836111,   -22.681555556,    19.028673591,   -22.680447982,    19.027815687,   -22.681595397,   -45.223911423,    -3.987264577,     1.102876028,     0.143428316
2454105.583333318,     1.999999635,    19.030886111,   -22.677083333,    19.031724744,   -22.675947149,    19.030865830,   -22.677100741,   -45.286173733,    -4.090262907,     1.095187555,     0.062668536
2454105.624999985,     2.999999631,    19.033936111,   -22.672555556,    19.034775694,   -22.671433316,    19.033915774,   -22.672593099,   -45.337494492,    -4.040063402,     1.098215440,     0.135157172
2454105.666666651,     3.999999627,    19.036986111,   -22.668055556,    19.037826442,   -22.666906485,    19.036965519,   -22.668072474,   -45.377842635,    -4.136652226,     1.111986673,     0.060907139
2454105.708333318,     4.999999624,    19.040036111,   -22.663500000,    19.040876985,   -22.662366662,    19.040015064,   -22.663538870,   -45.407187116,    -4.080015503,     1.136528238,     0.139931382
2454105.749999984,     5.999999620,    19.043086111,   -22.658972222,    19.043927324,   -22.657813850,    19.043064410,   -22.658992290,   -45.425496944,    -4.170139317,     1.171867124,     0.072242880
2454105.791666651,     6.999999616,    19.046136111,   -22.654416667,    19.046977458,   -22.653248053,    19.046113555,   -22.654432737,   -45.432741147,    -4.207009713,     1.218030302,     0.057854647
2454105.833333317,     7.999999613,    19.049183333,   -22.649833333,    19.050027387,   -22.648669274,    19.049162499,   -22.649860217,   -45.578888804,    -4.190612700,     1.125044747,     0.096779730
2454105.874999984,     8.999999609,    19.052233333,   -22.645250000,    19.053077109,   -22.644077518,    19.052211242,   -22.645274731,   -45.563909021,    -4.220934243,     1.192937428,     0.089031211
2454105.916666650,     9.999999605,    19.055280556,   -22.640638889,    19.056126625,   -22.639472789,    19.055259783,   -22.640676284,   -45.687770940,    -4.197960273,     1.121735304,     0.134622203
2454105.958333317,    10.999999601,    19.058330556,   -22.636027778,    19.059175934,   -22.634855090,    19.058308121,   -22.636064879,   -45.650443751,    -4.221676678,     1.211465332,     0.133565855
2454105.999999983,    11.999999598,    19.061377778,   -22.631416667,    19.062225035,   -22.630224425,    19.061356256,   -22.631440521,   -45.751896666,    -4.292069310,     1.162154463,     0.085875349
2454106.041666650,    12.999999594,    19.064425000,   -22.626777778,    19.065273928,   -22.625580799,    19.064404188,   -22.626803212,   -45.842098948,    -4.309123982,     1.123829649,     0.091563903
2454106.083333316,    13.999999590,    19.067472222,   -22.622111111,    19.068322611,   -22.620924215,    19.067451916,   -22.622152957,   -45.921019884,    -4.272826466,     1.096517828,     0.150644765
2454106.124999983,    14.999999586,    19.070519444,   -22.617472222,    19.071371086,   -22.616254677,    19.070499440,   -22.617489759,   -45.988628810,    -4.383162498,     1.080245938,     0.063131221
2454106.166666649,    15.999999583,    19.073566667,   -22.612777778,    19.074419350,   -22.611572190,    19.073546759,   -22.612813621,   -46.044895087,    -4.340117773,     1.075040907,     0.129036589
2454106.208333316,    16.999999579,    19.076613889,   -22.608083333,    19.077467403,   -22.606876756,    19.076593872,   -22.608124548,   -46.089788127,    -4.343677950,     1.080929670,     0.148374222
2454106.249999982,    17.999999575,    19.079661111,   -22.603388889,    19.080515246,   -22.602168381,    19.079640779,   -22.603422544,   -46.123277365,    -4.393828647,     1.097939145,     0.121157507
2454106.291666649,    18.999999572,    19.082708333,   -22.598666667,    19.083562877,   -22.597447068,    19.082687480,   -22.598707611,   -46.145332288,    -4.390555444,     1.126096247,     0.147399864
2454106.333333315,    19.999999568,    19.085755556,   -22.593944444,    19.086610295,   -22.592712821,    19.085733974,   -22.593979754,   -46.155922408,    -4.433843884,     1.165427893,     0.127114749
2454106.374999982,    20.999999564,    19.088800000,   -22.589222222,    19.089657500,   -22.587965645,    19.088780260,   -22.589238977,   -46.305017277,    -4.523679469,     1.065960984,     0.060315652
2454106.416666648,    21.999999560,    19.091847222,   -22.584444444,    19.092704492,   -22.583205542,    19.091826338,   -22.584485282,   -46.292586494,    -4.460047666,     1.127722428,     0.147016097
2454106.458333315,    22.999999557,    19.094894444,   -22.579694444,    19.095751270,   -22.578432518,    19.094872209,   -22.579718675,   -46.268599683,    -4.542933899,     1.200739114,     0.087229642
2454106.499999981,    23.999999553,    19.097938889,   -22.574916667,    19.098797834,   -22.573646577,    19.097917870,   -22.574939158,   -46.383026518,    -4.572323558,     1.135037941,     0.080969881
2454106.541666648,     0.999999549,    19.100983333,   -22.570111111,    19.101844182,   -22.568847722,    19.100963321,   -22.570146736,   -46.485836698,    -4.548201992,     1.080645788,     0.128250441
2454106.583333314,     1.999999546,    19.104030556,   -22.565305556,    19.104890315,   -22.564035957,    19.104008563,   -22.565341412,   -46.426999973,    -4.570554513,     1.187589542,     0.129084985
2454106.624999981,     2.999999542,    19.107075000,   -22.560500000,    19.107936231,   -22.559211287,    19.107053595,   -22.560523191,   -46.506486118,    -4.639366394,     1.155896071,     0.083487208
2454106.666666647,     3.999999538,    19.110119444,   -22.555666667,    19.110981931,   -22.554373716,    19.110098415,   -22.555692075,   -46.574264961,    -4.654622870,     1.135592250,     0.091470842
2454106.708333314,     4.999999534,    19.113163889,   -22.550805556,    19.114027413,   -22.549523247,    19.113143024,   -22.550848069,   -46.630306355,    -4.616309139,     1.126704942,     0.153049655
2454106.749999980,     5.999999531,    19.116208333,   -22.545972222,    19.117072677,   -22.544659886,    19.116187421,   -22.545991177,   -46.674580195,    -4.724410359,     1.129260999,     0.068237445
2454106.791666647,     6.999999527,    19.119252778,   -22.541083333,    19.120117723,   -22.539783636,    19.119231606,   -22.541121402,   -46.707056422,    -4.678911651,     1.143287278,     0.137048049
2454106.833333313,     7.999999523,    19.122297222,   -22.536222222,    19.123162550,   -22.534894501,    19.122275578,   -22.536238749,   -46.727705002,    -4.779798098,     1.168810629,     0.059495338
2454106.874999980,     8.999999519,    19.125338889,   -22.531305556,    19.126207157,   -22.529992485,    19.125319336,   -22.531343220,   -46.886495955,    -4.727054744,     1.055857886,     0.135593217
2454106.916666646,     9.999999516,    19.128383333,   -22.526416667,    19.129251544,   -22.525077593,    19.128362880,   -22.526434821,   -46.883399324,    -4.820666597,     1.104455883,     0.065355626
2454106.958333313,    10.999999512,    19.131427778,   -22.521472222,    19.132295711,   -22.520149828,    19.131406211,   -22.521513555,   -46.868385205,    -4.760618625,     1.164631450,     0.148796540
2454106.999999980,    11.999999508,    19.134469444,   -22.516555556,    19.135339656,   -22.515209196,    19.134449326,   -22.516579425,   -46.991423720,    -4.846895760,     1.086411409,     0.085929969
2454107.041666646,    12.999999505,    19.137513889,   -22.511611111,    19.138383379,   -22.510255699,    19.137492226,   -22.511632436,   -46.952485043,    -4.879482894,     1.169822574,     0.076769960
2454107.083333313,    13.999999501,    19.140555556,   -22.506638889,    19.141426880,   -22.505289343,    19.140534909,   -22.506672592,   -47.051539372,    -4.858364883,     1.114891750,     0.121330591
2454107.124999979,    14.999999497,    19.143597222,   -22.501666667,    19.144470158,   -22.500310132,    19.143577377,   -22.501699896,   -47.138556960,    -4.883526546,     1.071645743,     0.119625980
2454107.166666646,    15.999999493,    19.146638889,   -22.496694444,    19.147513213,   -22.495318069,    19.146619628,   -22.496714353,   -47.213508087,    -4.954952661,     1.040111344,     0.071670275
2454107.208333312,    16.999999490,    19.149683333,   -22.491694444,    19.150556044,   -22.490313159,    19.149661661,   -22.491715966,   -47.126363074,    -4.972627970,     1.170315340,     0.077477664
2454107.249999979,    17.999999486,    19.152725000,   -22.486666667,    19.153598650,   -22.485295406,    19.152703476,   -22.486704740,   -47.177092289,    -4.936537180,     1.162284515,     0.137062367
2454107.291666645,    18.999999482,    19.155766667,   -22.481638889,    19.156641031,   -22.480264815,    19.155745073,   -22.481680677,   -47.215666128,    -4.946664957,     1.166045640,     0.150438640
2454107.333333312,    19.999999478,    19.158805556,   -22.476611111,    19.159683186,   -22.475221390,    19.158786451,   -22.476643784,   -47.392055039,    -5.002995930,     1.031625475,     0.117620776
2454107.374999978,    20.999999475,    19.161847222,   -22.471555556,    19.162725115,   -22.470165135,    19.161827610,   -22.471594062,   -47.406229497,    -5.005514691,     1.059050782,     0.138623100
2454107.416666645,    21.999999471,    19.164888889,   -22.466500000,    19.165766818,   -22.465096054,    19.164868549,   -22.466531517,   -47.408160028,    -5.054205796,     1.098348314,     0.113459977
2454107.458333311,    22.999999467,    19.167930556,   -22.461416667,    19.168808293,   -22.460014152,    19.167909268,   -22.461456152,   -47.397817186,    -5.049053761,     1.149544807,     0.142145803
2454107.499999978,    23.999999464,    19.170969444,   -22.456333333,    19.171849540,   -22.454919432,    19.170949765,   -22.456367971,   -47.525171578,    -5.090043066,     1.062666997,     0.124695011
2454107.541666644,     0.999999460,    19.174011111,   -22.451250000,    19.174890559,   -22.449811901,    19.173990042,   -22.451266978,   -47.490193836,    -5.177158154,     1.137741601,     0.061122071
2454107.583333311,     1.999999456,    19.177050000,   -22.446111111,    19.177931349,   -22.444691560,    19.177030096,   -22.446153178,   -47.592854647,    -5.110383430,     1.074795349,     0.151441487
2454107.624999977,     2.999999452,    19.180088889,   -22.441000000,    19.180971910,   -22.439558416,    19.180069929,   -22.441026574,   -47.683124727,    -5.189703262,     1.023854942,     0.095667799
2454107.666666644,     3.999999449,    19.183130556,   -22.435861111,    19.184012240,   -22.434412472,    19.183109538,   -22.435887171,   -47.610974833,    -5.215101981,     1.134947075,     0.093815581
2454107.708333310,     4.999999445,    19.186169444,   -22.430694444,    19.187052340,   -22.429253732,    19.186148924,   -22.430734972,   -47.676375770,    -5.186563879,     1.108098444,     0.145899446
2454107.749999977,     5.999999441,    19.189208333,   -22.425527778,    19.190092209,   -22.424082202,    19.189188086,   -22.425569982,   -47.729298373,    -5.204073215,     1.093335725,     0.151934040
2454107.791666643,     6.999999437,    19.192247222,   -22.420361111,    19.193131847,   -22.418897885,    19.192227024,   -22.420392204,   -47.769713527,    -5.267614207,     1.090685592,     0.111934045
