19 41 14.05 -21 24 05.6
19 41 24.83 -21 23 39.6
19 41 35.62 -21 23 13.5
19 41 46.40 -21 22 47.4
19 41 57.18 -21 22 21.3
19 42 07.96 -21 21 55.1
19 42 18.74 -21 21 28.9
19 42 29.51 -21 21 02.6
19 42 40.29 -21 20 36.3
19 42 51.06 -21 20 09.9
19 43 01.84 -21 19 43.6
19 43 12.61 -21 19 17.1
19 43 23.38 -21 18 50.6
19 43 34.15 -21 18 24.1
19 43 44.92 -21 17 57.5
19 43 55.69 -21 17 30.9
19 44 06.46 -21 17 04.3
19 44 17.22 -21 16 37.6
19 44 27.99 -21 16 10.9
19 44 38.75 -21 15 44.1
19 44 49.51 -21 15 17.3
19 45 00.27 -21 14 50.4
19 45 11.03 -21 14 23.5
19 45 21.79 -21 13 56.5
19 45 32.55 -21 13 29.5
19 45 43.31 -21 13 02.5
19 45 54.06 -21 12 35.4
19 46 04.82 -21 12 08.3
19 46 15.57 -21 11 41.2
19 46 26.33 -21 11 13.9
19 46 37.08 -21 10 46.7
19 46 47.83 -21 10 19.4
19 46 58.58 -21 09 52.1
19 47 09.32 -21 09 24.7
19 47 20.07 -21 08 57.3
19 47 30.82 -21 08 29.8
19 47 41.56 -21 08 02.3
19 47 52.31 -21 07 34.8
19 48 03.05 -21 07 07.2
19 48 13.79 -21 06 39.6
19 48 24.53 -21 06 11.9
19 48 35.27 -21 05 44.2
19 48 46.01 -21 05 16.4
19 48 56.74 -21 04 48.6
19 49 07.48 -21 04 20.8
19 49 18.21 -21 03 52.9
19 49 28.94 -21 03 25.0
19 49 39.68 -21 02 57.0
19 49 50.41 -21 02 29.0
19 50 01.14 -21 02 01.0
19 50 11.87 -21 01 32.9
19 50 22.59 -21 01 04.7
19 50 33.32 -21 00 36.5
19 50 44.04 -21 00 08.3
19 50 54.77 -20 59 40.1
19 51 05.49 -20 59 11.8
19 51 16.21 -20 58 43.4
19 51 26.93 -20 58 15.0
19 51 37.65 -20 57 46.6
19 51 48.37 -20 57 18.1
19 51 59.09 -20 56 49.6
19 52 09.80 -20 56 21.1
19 52 20.52 -20 55 52.5
19 52 31.23 -20 55 23.8
19 52 41.94 -20 54 55.2
19 52 52.65 -20 54 26.4
19 53 03.36 -20 53 57.7
19 53 14.07 -20 53 28.9
19 53 24.78 -20 53 00.0
19 53 35.49 -20 52 31.1
19 53 46.19 -20 52 02.2
19 53 56.89 -20 51 33.3
19 54 07.60 -20 51 04.2
19 54 18.30 -20 50 35.2
19 54 29.00 -20 50 06.1
19 54 39.70 -20 49 37.0
19 54 50.40 -20 49 07.8
19 55 01.09 -20 48 38.6
19 55 11.79 -20 48 09.3
19 55 22.48 -20 47 40.0
19 55 33.18 -20 47 10.7
19 55 43.87 -20 46 41.3
19 55 54.56 -20 46 11.9
19 56 05.25 -20 45 42.4
19 56 15.94 -20 45 12.9
19 56 26.62 -20 44 43.3
19 56 37.31 -20 44 13.7
19 56 47.99 -20 43 44.1
19 56 58.68 -20 43 14.4
